,0
53568,5
54563,4
8543,1
57859,2
51974,7
17537,9
53557,6
13742,9
57516,1
68112,2
18960,3
30876,4
28142,6
65907,2
35327,0
7915,3
63294,7
23441,2
30458,4
9167,9
56770,4
58464,8
27320,6
1124,2
15910,0
8394,1
17115,2
28642,7
17446,5
57588,2
39190,7
40093,6
45059,7
26229,5
30188,7
622,5
20036,1
13592,8
22781,7
24758,4
57502,7
23918,5
43615,1
32650,2
14129,6
39490,7
36477,9
43549,0
65211,1
12627,8
57044,7
12381,5
15856,7
36399,4
54315,2
40241,0
65538,3
28578,4
38351,8
24819,5
31483,2
29525,5
26874,6
23295,1
47407,1
5856,5
10824,2
7841,3
59945,5
25418,8
15669,1
21848,0
43976,0
29635,2
38833,6
65674,3
67117,3
14851,3
69342,3
49644,7
35445,2
43598,7
6993,9
43136,5
36447,0
62098,2
61343,9
21429,7
35161,2
22824,9
60568,6
1604,4
63466,8
65468,3
38404,0
35839,7
45417,0
61932,2
47385,7
13683,4
22864,2
27234,9
14771,2
14680,9
57801,3
52403,2
26635,2
46138,3
15821,4
904,7
60449,3
31837,2
65849,2
6482,6
11670,4
40465,7
40662,3
6591,0
15189,0
26559,1
30797,5
249,0
39548,4
8714,9
40941,6
60064,7
21669,9
37041,7
46274,7
25723,5
28809,0
27824,4
46528,8
50682,1
44833,8
68525,7
995,7
54475,0
40457,0
35013,9
56213,2
12946,9
35579,6
31488,3
33035,6
41027,0
62226,0
45005,3
69961,6
3241,0
45054,7
2668,8
39436,5
18843,7
14492,6
61518,2
22868,1
36403,6
23448,8
25713,6
7785,6
23716,2
18553,5
3751,7
30742,1
62640,8
35405,2
61864,4
3076,9
65888,4
33721,9
26552,5
1684,9
8858,2
2000,5
16094,4
60538,8
10499,8
28473,9
64299,9
32621,0
43077,2
59543,4
39693,8
69406,4
7556,3
29110,9
53358,3
24971,2
27417,5
45342,2
60440,0
51895,1
19916,6
17389,3
56379,4
69297,0
66285,3
15464,5
26021,7
67105,6
46634,3
32464,6
64500,9
38807,8
47721,1
1563,2
20913,1
40278,6
5152,3
52888,1
40055,3
47140,3
24206,2
19321,2
69341,2
61442,3
51728,6
31797,6
2174,3
64843,9
32866,6
68956,7
48796,8
61256,2
8961,0
56051,9
43304,6
30291,2
42552,0
40310,1
31117,3
68662,4
34849,1
56636,8
13611,1
45474,3
43778,0
36798,6
49470,5
18012,8
4850,3
25066,5
56049,2
35796,3
39101,4
27942,5
15776,1
14865,4
22545,1
30202,7
26749,7
51498,5
46714,9
45781,3
23887,2
55544,7
30538,7
103,7
9931,4
10183,9
48659,5
49962,2
34918,6
46678,2
3369,0
34468,4
5697,0
7744,6
37119,5
66928,1
40080,7
332,5
55420,6
30727,6
12692,5
47673,6
26858,4
13941,6
32459,0
58472,2
38974,1
27731,9
24669,4
12471,7
23174,4
22309,8
14300,6
66862,3
15745,9
63030,6
18067,5
66804,6
43457,6
9673,9
36628,0
32123,9
42569,5
16334,1
26405,9
60754,1
27249,6
63175,1
18092,4
51133,3
57406,9
37540,3
18441,9
40335,0
46868,0
2672,8
30864,5
18797,9
11863,3
38291,7
34151,8
11477,5
45523,6
55782,2
14467,3
47240,4
18842,9
25043,8
42966,3
20788,9
725,8
60943,6
45547,5
42182,1
25925,4
17501,9
50262,3
44930,5
61296,6
18520,6
46414,2
17728,6
63350,6
55889,9
57371,4
7968,6
49821,3
11065,6
4880,2
41629,3
42848,0
279,3
34459,7
35232,8
28059,2
38399,3
5889,6
53691,3
4969,5
55551,6
43347,0
69305,3
43424,6
38956,8
36623,3
54940,7
17967,3
67327,2
28860,4
52679,3
55034,7
65291,1
21960,0
10941,2
33772,3
15415,5
12727,2
66121,7
38073,5
795,7
38074,8
28294,2
18198,2
32023,5
14495,8
15388,3
21145,9
5045,9
2973,9
52159,8
58632,5
69542,0
28254,5
34056,2
55662,2
16045,0
44475,2
9036,2
16883,8
22980,4
54834,2
39013,7
7047,5
43296,1
35116,1
54204,6
37444,8
53596,4
13051,8
36512,7
1594,3
10734,3
33060,2
28723,7
11342,1
1699,1
10504,4
45586,3
20072,3
29068,1
5388,3
43031,3
802,6
60072,2
44336,6
14224,1
44753,5
10544,7
21958,1
40671,4
55957,9
69990,7
48635,4
29096,6
39967,6
26903,0
35415,3
16295,5
68983,0
59696,0
23715,7
53368,7
65328,3
14845,8
36128,3
43657,4
10907,1
27514,4
44394,6
21502,2
12435,2
17117,7
51118,2
50443,7
16947,4
50301,5
35576,8
38269,7
5637,3
24311,8
22957,3
34874,1
32520,0
7229,7
14366,1
50878,7
36297,1
14741,7
33795,3
33102,6
55663,0
13845,6
66424,0
20690,8
58534,6
55524,1
3012,0
27317,5
19837,1
18496,4
64623,7
5184,3
10563,0
34172,0
63823,2
37961,4
17462,0
23969,7
24674,2
9339,5
44483,6
30058,0
12261,1
17832,3
49529,3
13664,4
30660,9
21466,3
18892,0
45131,1
20399,4
29194,8
49955,3
4040,8
56486,9
38555,6
12623,8
6933,2
58459,1
43510,5
32651,7
3649,9
21121,2
49585,3
29397,9
32497,7
39073,9
39359,3
17132,5
28335,2
28550,7
52626,6
49734,9
10012,8
59713,1
9437,9
31793,4
25096,5
63153,8
38701,9
8659,8
65221,6
11053,3
9709,4
19117,0
40292,9
22710,0
21138,9
23974,4
41001,5
20006,5
7608,7
6808,8
54550,8
9010,6
65636,2
4169,4
51324,8
22569,3
29243,0
26815,9
52039,0
16842,7
50424,0
42656,8
30648,6
9545,7
33548,6
26704,4
69137,0
56710,8
67219,7
32068,9
50650,5
68790,4
65646,1
63187,6
40420,2
54811,5
4980,6
29417,8
4227,7
64146,0
64333,9
36456,9
18295,0
9785,6
63369,9
7760,2
675,3
40083,8
54838,2
51054,3
20768,4
32233,5
39833,4
40960,8
25686,8
8819,5
39366,3
16317,6
34176,9
69829,9
62398,1
21704,7
3919,6
66363,7
69532,6
31328,5
10134,1
56501,6
29889,3
18178,0
12033,4
12837,0
62192,5
41853,8
52981,5
35176,7
56464,9
35047,6
45620,2
31019,1
64988,9
69775,6
48416,7
54466,4
30871,0
27159,1
12792,9
20892,6
29780,8
40560,6
23201,4
11691,6
23015,8
39627,2
40104,3
53327,4
61712,0
1721,5
45773,4
54860,9
59166,1
69952,0
32133,1
3426,7
13933,7
13023,2
12659,7
17599,1
2084,0
60180,1
45126,0
10115,8
17588,3
68691,0
50083,1
2858,1
67234,8
20961,1
54568,3
40505,7
45895,7
59190,5
8089,0
41338,0
53697,6
62723,3
31037,6
5864,1
55622,0
3792,8
35653,2
59794,9
10107,0
66648,7
68107,4
60187,5
11497,6
65189,2
26637,5
58903,1
13295,2
12301,9
61693,5
3995,3
45116,8
592,6
46034,8
38068,2
69217,3
67334,7
35636,7
24659,9
36620,0
63006,9
36391,0
66419,1
30145,1
50484,5
50716,2
758,8
3444,2
33226,9
23125,6
51551,5
54916,8
67572,2
58774,3
7414,2
63662,8
54551,2
50995,3
37529,0
2408,3
5836,9
35672,9
17703,7
66046,3
22902,9
56860,5
4873,8
20206,7
12981,3
19136,1
44979,0
16510,3
50048,8
883,7
5627,0
60606,8
12948,4
24470,1
14212,1
21546,0
40377,1
48479,0
25126,7
5052,0
43476,3
14395,7
21006,2
1163,4
49027,0
12758,6
45868,2
54729,4
44834,8
33412,3
4377,9
35275,0
68619,0
47676,3
50105,2
25924,3
48254,1
22029,3
35678,2
20629,2
59741,9
37316,8
2087,3
24350,3
14471,5
13154,1
27512,0
15999,1
3421,6
43898,7
52360,1
36261,9
37072,5
44089,1
26827,1
29026,8
11383,8
67553,8
16452,6
43599,3
64700,9
6653,4
45014,7
7080,3
49627,3
16109,2
50099,9
10201,8
33109,7
41263,5
3541,0
60325,4
53704,3
28331,1
62395,8
15242,0
61145,4
17086,7
41501,9
31442,5
6809,3
24138,7
34858,5
25047,6
69327,7
748,5
24528,3
24178,9
38313,5
43899,2
14996,2
11083,3
20570,3
28320,6
52715,1
48554,0
17758,9
57689,3
4961,5
29643,6
65825,4
30361,4
4488,0
3245,6
24614,5
18478,8
21611,4
47393,2
63475,3
5980,3
50322,5
7070,9
68503,9
1482,5
879,5
28761,9
42300,4
16675,2
5701,9
43334,8
15286,8
35058,3
34591,9
31399,8
56876,2
65376,8
47274,8
68876,3
28689,9
30548,0
35888,6
18081,4
18712,0
25732,2
43300,1
28662,8
40174,9
53320,6
43396,6
50925,8
2943,4
51253,9
34856,2
11876,5
45044,9
62058,2
49751,8
66940,3
59688,1
22652,4
43265,0
3455,4
9899,5
68370,3
35945,1
8648,1
568,2
8295,3
47448,2
8632,2
64611,0
64390,8
20164,9
7708,0
27745,5
64572,8
62753,1
11671,1
53650,2
17162,8
18519,4
56255,8
59842,7
28284,2
65426,4
52614,1
32075,2
43266,0
23303,1
49291,5
30822,6
61489,3
8452,1
12309,8
30672,7
54335,9
24728,2
62731,3
12897,0
43140,3
19306,5
12443,9
64959,0
23435,4
24742,7
47038,8
61175,7
63581,0
10177,4
64058,8
29007,4
44114,6
4759,7
60486,8
61059,4
10090,2
21197,2
12711,4
29463,7
11261,6
6957,8
30978,1
2874,4
20275,1
53563,1
44696,0
50664,7
18532,7
48405,4
18112,0
27965,6
57760,0
20488,2
17114,7
3227,9
4892,0
31056,2
53475,3
31067,4
29474,0
43495,2
14359,1
19293,6
30371,5
63739,3
58888,8
58895,4
18662,2
56337,3
28627,0
57469,9
50587,4
18860,9
19284,7
56643,2
51446,6
13529,7
8481,6
15143,5
28980,4
41502,9
31307,1
53643,7
3597,6
4326,7
17104,3
27872,7
40466,8
24705,7
3315,4
40819,1
49638,3
52308,4
31333,8
46033,4
32087,3
17473,1
1871,7
31620,6
38788,7
20135,1
47136,8
41726,6
26650,6
21616,9
8182,7
66344,0
11786,7
1406,5
20735,9
50864,1
23431,9
61768,0
22520,6
22587,3
54629,0
53706,6
34910,8
5509,2
22793,2
4727,8
68236,8
1127,7
24749,0
3920,3
69621,0
68269,4
23512,9
56949,0
48968,9
11710,3
10230,0
64954,2
58477,5
60126,0
28215,9
38200,0
6848,5
62360,6
9312,1
49356,7
54363,6
7629,0
56537,1
13521,0
25969,9
16844,5
49553,7
67931,9
36900,5
8249,0
24664,8
43742,6
16062,1
2705,3
21647,3
18597,7
59198,7
32321,4
45544,0
44276,0
68457,9
31720,3
68791,7
16717,7
63759,9
4199,3
30577,6
61119,7
13024,7
40575,3
69330,8
47737,5
51424,8
47185,9
22344,0
34154,8
15463,6
51716,9
9227,1
65831,1
8636,6
11642,7
64221,4
5936,4
36747,8
58248,5
14790,9
31039,8
23316,8
7581,6
17582,3
50515,9
54027,1
29528,3
68610,4
27337,5
47335,0
7462,0
13924,8
58114,2
64356,5
10459,4
64457,0
34823,4
35756,1
39668,8
44294,4
2741,6
58661,4
46165,1
27871,1
21860,6
51544,1
64598,4
12852,9
48980,9
45672,2
14064,4
27348,8
47484,8
38828,1
50678,1
62262,7
33206,5
41995,6
38288,2
65746,1
15277,1
24677,8
33621,8
37798,2
21948,3
57731,8
12383,1
15433,9
48179,3
6580,8
27755,3
32772,4
34286,8
39716,1
45711,5
24896,0
48492,6
42428,5
15016,2
33233,2
14737,5
2185,4
13883,7
46482,6
35203,7
52903,9
11841,2
16527,2
18514,2
5802,6
6847,0
66695,4
52884,8
16112,5
64716,2
11578,4
39580,7
2569,4
32526,0
28148,5
47203,7
43741,8
49449,6
47980,6
27117,5
53750,1
2007,7
65266,2
19473,7
61357,4
8870,6
54955,9
26711,3
32546,6
13914,2
57094,1
6788,8
12895,3
27021,6
55252,6
34219,3
26360,5
9848,3
45107,6
40486,0
10653,5
15551,4
1470,3
69569,2
14933,5
61432,2
59114,1
36513,4
46284,9
59567,6
57290,9
31942,9
59962,8
29383,3
50096,2
4542,2
39694,9
44192,3
28025,7
22261,8
46981,3
47423,7
52701,7
11771,7
18500,9
24443,7
57497,5
45089,3
29869,0
38689,5
37761,1
7753,0
31078,5
38838,7
618,1
46866,9
26493,5
12399,1
38325,5
3446,8
26460,5
45934,6
18592,4
59787,1
39257,7
34023,3
39869,9
61662,6
11024,4
61995,0
30245,7
7063,6
13232,5
40249,0
47826,4
38625,9
37725,1
19602,2
40749,2
62913,5
30882,6
19707,9
67194,4
24851,6
4130,7
56665,2
21333,7
39039,0
49745,4
60843,4
26793,5
69780,8
31412,4
3016,0
13378,8
17683,7
65804,3
62093,8
37239,4
66627,9
11875,6
14124,2
40170,7
7980,3
50896,9
59633,9
42308,2
6161,2
8305,6
10710,8
18566,2
37731,4
69731,7
66034,3
18502,7
34919,0
44841,2
41865,4
60317,5
17943,1
27210,8
6539,3
10675,1
11601,2
53837,2
45426,0
56998,2
3503,4
17109,7
20274,1
38391,8
13983,3
31744,9
2034,4
63244,1
1899,7
35254,4
12234,2
37749,5
53033,2
44575,3
13433,1
16339,8
23400,8
53077,0
11699,6
32164,4
24342,6
12119,0
48083,6
16324,7
20248,9
15633,1
52427,9
59907,6
20481,0
13835,1
10453,3
1558,2
60714,8
19548,3
67208,8
42740,1
53073,0
25900,9
37258,2
60223,7
1827,4
38489,8
56686,0
33506,4
10859,0
19683,7
32509,8
40678,5
56749,7
26375,6
29310,5
16655,5
18364,5
15253,9
30308,9
44180,8
33977,7
36800,5
58673,1
27688,9
62402,4
16320,2
24239,7
43507,4
59585,0
36889,7
58103,2
56421,6
50233,7
32742,8
33752,1
51086,5
186,6
50025,3
45453,2
46700,5
29569,5
39213,0
61419,4
304,9
68377,6
69385,8
24173,5
6327,2
65210,9
18119,3
29172,8
48359,6
37724,6
50680,3
34026,3
66773,2
37668,2
39854,0
56538,1
34643,2
53799,2
8785,8
69340,7
57120,0
22858,7
26335,1
42179,1
37770,7
34989,0
64746,7
20321,0
58629,6
25864,1
61784,7
9618,1
53795,5
5187,0
12157,5
51436,1
59798,3
3349,7
40676,6
41976,6
50094,1
66167,6
55508,2
11396,5
33463,2
41593,2
46534,3
19663,7
43163,7
39960,0
66450,8
37108,9
4559,7
11632,2
64003,6
31447,1
1453,8
63540,0
47876,3
51491,0
25719,1
45010,6
51855,5
19170,5
9040,4
33657,0
59218,2
18726,4
40850,0
31271,7
26676,5
53839,7
50923,7
63138,3
49670,3
61359,7
53446,4
7429,1
15027,4
17983,9
35027,6
53576,4
42707,3
31841,9
23891,0
58119,5
31666,2
48414,0
11965,4
46842,1
57968,1
4362,9
7090,4
65847,0
57061,0
939,6
13196,0
40841,2
66541,2
22273,4
22389,8
9125,8
26151,7
27840,3
50130,1
3144,8
1790,8
21336,9
24799,5
40778,0
67627,2
23193,8
57921,7
50953,2
21723,8
18427,7
58092,7
10880,3
57565,6
16929,4
42347,8
56644,1
10717,9
36876,7
28626,3
53607,4
14232,6
37439,3
51566,1
53851,0
67730,3
48283,6
62208,8
13656,3
51165,9
30801,7
69839,2
35956,9
2993,5
53614,7
55469,4
51107,5
38566,8
67552,8
51391,8
9911,7
26231,8
55250,8
54776,5
8528,3
55143,6
53842,1
23944,9
54852,4
47843,4
21165,9
54526,3
24266,6
15542,0
14310,1
17455,9
34739,9
38998,3
39988,1
8718,7
9679,3
67413,4
52829,2
36363,6
51015,1
20109,5
8797,6
13243,7
11100,6
41789,0
927,0
33231,1
52792,5
46086,5
30877,9
39483,0
31993,1
1366,6
28211,7
29736,0
55342,5
31788,3
33810,8
25075,5
31302,5
57210,8
67567,1
7175,1
23743,9
22456,4
52101,3
64827,4
62011,3
19554,0
4182,2
9044,5
53180,1
20894,4
12415,1
67720,8
38868,1
48806,3
24012,2
58373,2
40898,3
69591,1
27214,3
40591,6
21297,9
42790,7
55208,5
19430,5
43316,1
32511,5
16534,6
53496,9
30826,2
6459,9
69743,7
69960,4
16018,2
54197,4
12986,5
68456,8
57829,1
36990,3
17108,0
47432,6
2735,3
65565,9
41312,5
46012,1
4531,6
65665,6
17761,0
33923,0
9235,7
15020,1
18131,9
12187,4
50920,7
7586,8
34900,8
623,6
63491,9
66493,8
17962,7
29339,4
283,0
58282,7
142,4
25661,8
53227,7
14539,4
27008,8
34490,6
14067,4
804,4
1765,4
51470,9
9773,0
36909,4
5729,0
60001,2
46608,5
3221,6
69991,8
58894,5
62394,4
36172,9
27665,1
29537,6
22088,9
36752,8
9877,0
24328,1
66580,0
7031,3
46681,3
64884,9
64545,8
12422,2
7449,5
38387,8
13791,9
7495,1
26652,4
27695,4
31879,7
60302,1
68289,1
64917,1
9601,8
4505,0
61774,8
42928,7
7126,6
53189,0
26057,3
3931,8
39468,5
65922,5
28696,7
2133,7
44812,8
63109,7
51100,2
50040,8
35826,1
48808,0
26369,0
55351,4
49436,6
49639,0
41799,1
36287,3
60045,5
27396,1
7362,7
60549,2
55653,2
31561,9
41665,9
30422,4
37478,3
48331,8
13728,9
6708,0
5472,7
20261,8
58937,3
51607,6
8370,4
3219,5
62014,9
24057,9
56417,4
29509,7
59739,7
36936,2
37765,3
52465,8
25526,2
26115,8
51262,2
5831,3
49430,2
36167,2
69262,7
28518,4
22249,2
20949,6
19461,1
33856,1
52348,4
57496,2
41864,4
35119,6
18528,3
9015,6
59169,4
51237,3
2687,8
4315,9
16697,2
22871,7
37856,0
43581,6
43577,1
18893,0
22108,9
3406,1
63450,0
21721,0
61850,8
15711,0
39408,2
63954,8
56298,2
16051,4
37609,5
31610,3
6082,1
54874,9
52704,4
12684,5
4518,2
9398,2
13852,4
11511,3
2186,5
23942,2
3079,7
8973,4
31572,6
7102,6
47789,6
42535,2
11644,5
65781,9
68827,9
8540,0
1487,4
30878,6
37448,5
21065,8
65113,1
57002,4
39000,9
10814,5
7183,0
36448,1
42467,8
56342,6
45645,7
29322,9
66807,9
41977,4
59708,4
2820,3
7272,0
15249,0
67092,4
11418,1
61823,8
8045,8
53245,2
32234,3
15692,0
60071,0
6244,1
67302,8
64676,1
65253,0
48508,4
11899,2
11072,0
56521,7
53679,7
38323,4
34548,3
66824,6
59650,9
11469,8
19419,0
41771,9
13289,9
22176,9
11860,0
64496,8
45316,4
41314,5
46699,8
10242,0
32159,7
27060,3
24458,6
19711,8
40029,7
39231,3
24203,2
27705,9
6669,4
60996,2
29748,5
24253,4
15610,8
30952,7
55530,8
43004,8
68284,7
42270,0
59316,2
52450,1
11500,5
52986,6
66003,0
35374,9
47571,4
15107,2
30937,8
14971,0
23688,6
8976,3
2445,5
55695,8
39980,1
20649,3
65396,6
10436,2
28559,2
69294,7
47938,5
26540,2
7289,6
13816,0
34935,7
39650,6
60980,2
45856,6
52844,6
46072,3
48358,5
13909,3
58098,2
50780,6
64808,3
47023,2
37296,2
39690,4
54613,2
27496,6
65843,5
41877,0
50289,6
32281,3
28953,3
39824,6
26596,3
38924,2
56311,4
59678,3
4058,8
52048,0
48687,5
9508,2
39457,0
52343,4
56664,2
15555,1
68473,5
57033,9
36359,4
10733,8
16797,8
57117,0
57387,2
47611,6
63260,2
37014,1
1106,7
62387,9
31020,0
48145,6
44129,9
43889,3
67548,6
64695,4
41707,7
2725,1
11807,0
12230,1
45817,0
1311,5
34164,1
43375,4
62462,2
46951,2
49033,8
9320,5
47575,2
43906,4
62906,3
19949,7
22410,1
11810,7
57296,0
49187,7
24948,6
13501,1
58626,6
68559,1
11451,0
17461,5
45231,4
20552,7
28712,8
68040,6
21136,2
21713,2
68214,5
32468,8
17146,3
56359,7
48445,3
67576,6
21499,4
13356,9
45376,6
38229,4
5708,1
9242,2
14019,0
24775,9
41026,7
2609,7
33328,6
35339,8
65179,7
41695,6
63394,9
15879,8
64476,2
26668,7
27036,4
63735,0
14711,2
22782,9
28966,6
61031,2
36200,4
61455,9
37612,7
47563,8
52840,2
1274,9
2401,5
56341,9
22903,3
44357,9
807,2
19964,6
7950,7
29457,5
2004,2
12263,2
51417,1
51379,2
55890,0
66864,8
10163,6
51979,4
62629,3
63767,7
7218,8
67448,5
15381,9
41181,2
27919,4
14103,4
27118,8
1122,9
45509,3
22512,1
14326,4
46953,3
54976,3
47641,5
15505,0
58099,7
21327,4
8037,4
4165,2
37501,2
58938,4
61948,5
6814,8
49285,2
45102,7
24484,2
59526,7
36385,7
67983,3
3305,2
52969,7
25833,7
20658,0
61566,7
762,6
25771,6
31344,5
64208,0
57309,9
19101,3
62157,2
33681,7
19827,4
55885,7
37137,5
1972,2
58128,7
60322,9
22213,0
2030,8
69711,7
34934,7
54984,9
11921,3
67348,2
68889,2
34788,3
28120,7
49662,7
26303,7
37802,1
54338,2
58397,1
35452,6
28319,9
65691,4
52001,2
58479,1
16416,8
57001,8
28921,7
42958,2
28445,9
217,4
42050,2
59138,7
28203,0
47223,2
18350,9
44703,0
52503,6
5990,6
40872,7
64143,9
34827,6
48116,6
55644,1
69737,1
45336,3
6230,3
18573,5
25219,6
29988,8
57300,3
32184,0
45251,2
68082,5
20188,9
36426,1
32589,7
21838,6
46471,6
59103,0
30407,8
17151,1
8435,5
54994,6
43802,7
1156,7
59679,6
44103,0
15794,5
31296,1
6925,1
68710,5
4982,8
28956,7
61444,6
59439,0
67216,0
31735,3
24975,7
28607,0
5996,6
43320,6
62281,3
35238,6
30586,0
3402,3
36753,2
10013,4
49339,1
10554,2
14137,0
56542,7
60812,5
28847,6
39246,7
53434,2
613,3
23008,8
55344,7
51278,5
43112,4
33112,0
19639,1
8690,8
2830,1
41572,6
59105,0
63861,9
29609,1
2855,2
11329,7
67664,4
59604,9
39237,1
5876,1
13035,6
12208,7
6181,1
35537,6
27864,2
2538,0
33679,4
41656,7
11453,0
20486,6
9960,1
29133,1
43462,6
16000,8
46131,6
27067,3
48031,3
50929,0
8944,4
38479,6
4119,5
68591,7
38989,3
48299,0
37015,2
30501,7
36063,6
15306,5
53224,2
2789,6
14597,7
26495,1
47935,1
23812,3
5251,7
34325,5
49065,0
5218,6
38172,6
19695,3
66251,4
48723,8
37911,1
55596,1
989,2
21420,3
2510,2
17366,5
25891,5
21843,7
15716,1
61762,0
67681,6
27681,1
67368,0
50731,1
28909,1
52964,7
53154,9
64949,1
13330,2
51302,8
9186,2
4457,2
14109,6
35811,1
58430,6
56813,5
25202,1
6927,6
37993,6
11742,0
68268,1
48981,3
1497,1
44779,3
64176,2
43940,6
49959,6
9592,3
3489,8
13059,2
3316,9
62160,6
55790,8
14714,5
8899,9
25536,3
22513,7
30165,7
65489,8
55579,3
59128,8
45233,5
29338,7
67466,6
52959,2
25243,0
58840,4
49193,3
19038,0
29314,2
63728,4
21081,6
45224,6
34472,7
68732,6
34015,4
20374,5
11203,2
28332,5
7703,4
10542,0
26036,8
69008,4
18685,8
7250,3
8608,9
47025,6
31791,3
40199,0
29965,8
480,5
63787,3
57782,9
54275,9
60763,0
24770,3
52471,7
41944,1
9068,6
56619,6
21701,7
29029,5
351,1
3252,7
32796,8
5823,2
7457,5
42950,2
44579,8
34513,1
1853,8
16432,8
43759,3
19557,8
62363,4
68569,2
31083,4
31420,1
14524,6
34703,6
34271,6
66611,5
57348,8
29234,9
12929,1
64522,7
66532,0
51288,4
29649,5
1565,4
24149,5
32739,6
58229,0
26908,8
20314,3
43570,1
11385,9
30533,2
51084,7
67227,9
25591,2
32296,1
21147,2
39296,2
44071,9
48912,2
51116,3
65182,9
58961,9
7078,1
46460,4
108,0
33618,7
40263,1
35615,3
60839,8
34733,4
770,6
65721,0
21298,6
24378,4
44524,1
5195,4
56120,2
19246,3
67262,1
30606,1
39900,3
32630,2
10054,8
15645,8
8510,9
50350,1
9858,5
62403,0
536,6
40825,0
46067,6
60296,0
13485,8
69370,3
40862,6
29156,5
27501,1
46623,4
682,4
60589,4
23856,0
2734,3
61820,1
51320,2
66459,6
45851,6
17209,1
26530,6
37906,9
15262,2
14581,7
60678,9
19421,1
33249,9
44161,0
22642,1
57869,8
15780,6
39518,2
34659,3
25468,5
60288,1
49661,8
28396,9
63453,7
53306,5
32909,9
19909,5
59589,4
12859,2
223,7
63158,8
54634,4
11489,3
60618,5
43109,8
14700,4
38021,4
21495,9
16502,3
53534,6
13547,0
25132,8
38552,9
8779,5
28540,0
59541,0
12181,5
13301,8
53953,8
30925,2
32157,3
48363,1
17770,0
12250,8
43353,3
33145,3
7540,8
4826,9
67367,0
27733,8
64836,3
41068,4
38928,1
38730,6
27233,2
21193,9
34884,1
7667,9
64858,1
8578,1
62145,4
56891,8
64474,7
27053,5
59691,3
14350,3
28113,9
7524,1
57007,2
38577,5
3378,5
18401,9
68272,3
19223,8
24602,2
47524,6
16180,4
68692,1
29304,3
18868,0
39545,2
42293,9
41926,5
56675,6
36411,7
55144,3
62385,0
69850,0
8040,1
49655,5
68628,6
9762,8
62757,1
12477,0
9588,7
45945,3
64066,2
15744,6
50342,8
43573,3
54632,7
59003,7
29282,7
31715,7
24375,7
26980,0
14474,8
44094,0
19570,8
39592,2
16674,1
38151,8
57990,3
43196,3
46385,1
15934,0
10613,9
46834,3
64958,0
7284,7
59683,5
17506,8
21082,0
30119,0
38281,3
41159,4
60008,5
22020,5
2276,4
67174,9
68229,1
18289,7
34106,6
17641,8
19292,0
43821,7
19538,8
24147,8
16823,7
850,4
41383,0
3639,4
54241,5
62414,9
12030,1
30532,7
53483,7
26914,1
37720,8
29130,4
2022,2
58611,2
51606,1
35692,3
57878,2
52842,7
64402,2
22109,7
25831,4
65220,9
17185,7
22124,2
25296,3
14841,7
21410,6
17035,1
56990,5
37398,8
63984,9
59133,5
38120,2
61993,1
40365,2
4707,4
33619,6
69582,3
53133,8
5553,6
18505,0
2856,4
20475,1
65085,6
61736,1
69819,1
44355,6
43629,8
64597,1
28021,2
45774,3
1596,0
8343,0
58378,2
63975,3
3604,1
38300,7
43047,2
46419,7
29206,4
37505,4
55694,3
18794,0
43718,9
56657,3
62594,3
29201,9
861,3
58292,7
63996,4
7503,6
20477,7
58543,8
59595,0
61046,5
6124,2
4202,1
63038,7
57390,0
8336,6
13874,0
63207,2
18453,3
465,6
59411,5
7751,4
39295,0
29450,7
44388,3
62450,3
1508,4
38348,6
34885,9
49836,9
29634,8
35022,3
27401,0
50673,4
23106,2
36118,5
10877,5
6113,0
48597,9
64000,9
32662,7
9270,7
28418,3
31570,1
55537,8
16714,1
38848,5
65134,5
57017,7
59268,4
29582,7
15135,1
62755,9
45383,0
53834,4
13996,9
16578,4
58836,7
12736,5
49790,2
40287,1
30627,9
13011,6
20468,4
20763,9
36707,3
41369,9
34668,9
1444,2
3067,0
43784,1
59923,5
19717,5
42783,0
3701,4
36774,5
16366,3
57488,3
64741,0
56954,0
6534,8
6969,9
45455,0
52245,0
46028,2
53050,5
47174,0
9672,2
26873,5
22198,2
3379,1
62069,3
69849,2
25926,7
5140,8
2418,2
49353,6
17134,0
55559,2
64554,0
13712,6
41105,2
27347,2
17150,6
31128,9
69974,4
49978,7
5536,8
29915,5
3958,8
51761,9
51646,5
64673,9
48782,4
68646,2
57206,9
50121,7
7852,7
20839,6
55002,8
65622,9
65487,2
58110,0
51949,1
47165,9
41099,7
53649,4
25904,7
47491,4
66675,6
12034,4
43170,0
45661,2
12645,3
26481,5
45094,2
36928,1
3674,3
41089,6
17181,9
3939,6
11178,1
42825,4
49087,1
27495,4
14368,5
65329,3
53831,9
15425,7
43433,4
702,0
13294,3
23819,3
39503,0
69535,2
40816,2
55025,4
60665,6
9129,9
30757,1
19524,2
38500,4
18389,1
57385,1
30256,3
23787,7
16213,5
53946,5
6646,5
51185,9
27849,8
56383,3
61008,1
50871,8
61924,4
1562,6
49293,6
38825,2
22646,0
33269,6
3690,8
22346,7
66075,3
39510,2
19736,3
14286,3
28480,8
24924,1
63373,7
51545,9
66751,1
59484,7
26223,9
47226,2
44631,8
18776,2
857,3
69924,9
61959,0
4962,0
8596,7
4303,7
51781,1
23890,8
58423,6
46979,3
40027,2
55861,6
5158,5
5653,5
27698,9
17291,8
9730,3
69222,1
53162,1
1232,4
68380,6
45658,3
58270,5
62876,6
17963,7
41231,8
5734,4
45444,1
6413,1
